lon,lat
120.3141137099298,36.08355952259546
120.31413930236462,36.083561805222324
120.31426982363523,36.08367507910781
120.31426320002663,36.08373253138465
120.31427202639951,36.08379178183011
120.31424073490237,36.08367552649792
120.31422126159701,36.08367769017797
120.31420643431635,36.083709874350966
120.31419308320777,36.08365393428611
120.31419263900315,36.08370419359188
120.31428558622828,36.08366713393287
120.31426567557142,36.08376474241356
120.31426906626217,36.08377821752824
120.31423292502927,36.08366522349263
120.31421601798208,36.08366859046601
120.3142099678556,36.08365148278716
120.31419977557988,36.08365385638539
120.31411728866058,36.08370571954736
120.31426427356254,36.08375737206729
120.31422140819915,36.08365036706791
120.314216568448,36.08366469380742
120.31418506267022,36.083655980738456
120.31412656230366,36.08356318862278
120.31411811643063,36.083705570445105
120.31411510718745,36.083702393431544
120.31409821307783,36.083670004882514
120.31409396087702,36.083671276170634
120.31409240297397,36.08367038915139
120.31408096959188,36.0836735856
120.31408360889525,36.08369760774595
120.31428531372094,36.083663121213995
120.31428738990815,36.083676219961646
120.31420809849637,36.08384145907439
120.31414882865528,36.08365340960294
120.31414598467713,36.083696155629916
120.31410728930177,36.08369307025175
120.31407035991296,36.08367513799184
120.31407592363867,36.08370400080213
120.31405640930976,36.08367749957204
120.31405924166324,36.08370102341252
120.31403314432616,36.083681335306764
120.31403575773274,36.08370507041615
120.31403693908304,36.08371253120665
120.31398282803248,36.08371281357389
120.3143244161655,36.08377733083032
120.31416279869093,36.08366459135447
120.31415519080008,36.08368514453799
120.3141296719059,36.08366084560469
120.31412676149596,36.08366130388121
120.31411126506866,36.083667866999804
120.31410376953949,36.08369387869952
120.31409769393164,36.08370114875036
120.31409205627554,36.083695840756626
120.31406672122134,36.083700288978946
120.31400839239346,36.08368548854145
120.31401109729778,36.08370921147882
120.31389362555265,36.08371002654834
120.31389432907466,36.08371898453777
120.31430451083008,36.08367634383854
120.31422751316968,36.083650470937435
120.31415362875994,36.08366161248821
120.31414249987509,36.083663781760876
120.31413170402134,36.083689501825276
120.31410110022009,36.08366383694432
120.31404142196293,36.08370443491454
120.31399589423036,36.083687871996716
120.31417111342161,36.083650007177305
120.3141501516407,36.083675766830964
120.31411046878098,36.083662509922256
120.31414708536566,36.08348250625508
120.31414627927977,36.08365731991609
120.31412789400001,36.08370010549562
120.31433995162608,36.083854333676605
120.3143339994868,36.0838252203203
120.31433701858687,36.083839770195596
120.31432702320927,36.0837996941243
120.3143369482448,36.08386803111266
120.31411993695569,36.08371798470182
120.31411762343899,36.083719074720634
120.31407964182216,36.08370909666099
120.31404487940425,36.08367978394287
120.31401855379328,36.08368417579237
120.3140155997238,36.083713311845834
120.31359568610803,36.08376883437072
120.31407157573058,36.08371351393983
120.31405589958385,36.083717749233756
120.31404324345472,36.08371023542058
120.3140189901107,36.08371427203769
120.314220688205,36.083652280099514
120.31411709156541,36.0835654908498
120.31405357502054,36.08371337175329
120.31395850849512,36.083729221379954
120.3143174050302,36.08374375820768
120.3143182446906,36.08378137093065
120.31412413878758,36.08352238198787
120.31402621244682,36.08371929410298
120.31431802947145,36.08379910036705
120.31408722138258,36.083509939298054
120.31383983654864,36.08375295075704
120.31430991399418,36.0837100833305
120.31422963784591,36.083641511025064
120.3143224945155,36.083756991679685
120.31431700305296,36.08376210647893
120.31429166956434,36.08370750859195
120.31429962683623,36.08371943317267
120.31429604251613,36.08372216597806
120.31437819089084,36.08400340778433
120.31429629028015,36.083683090117795
120.31428283217517,36.08371449865807
120.31398482833433,36.08408771074597
120.31432293836852,36.08367482367581
120.31429826292869,36.08373265895902
120.31429599406097,36.08373514438308
120.31435924810678,36.08386480784404
120.3142813847854,36.08364588320576
120.31437935738643,36.08377421527731
120.31428295385331,36.08369183012033
120.31438219949084,36.08379458186564
120.31431559468825,36.08367493649459
120.314241440053,36.08352546237769
120.31438753966013,36.083816687663806
120.31431217997712,36.083629290585094
120.31428552731846,36.08369340254113
120.3143797667147,36.08377591922067
120.3143634144848,36.083871152484704
120.31395283783876,36.0840516575182
120.31434078464281,36.08390255009473
120.31439859826021,36.08382725186312
120.31442995274408,36.08460460340313
120.31439258017635,36.083795032567686
120.31439390492025,36.083805949401096
120.31439467648735,36.08381847414125
120.31418721077821,36.08404355187185
120.31415955320053,36.08405019451943
120.31412534590872,36.08405637901886
120.31438382285626,36.08375504244427
120.31382626092943,36.083970672807595
120.31339245525074,36.08423158192966
120.31382837396363,36.08397944110235
120.31383173598157,36.08399529483046
120.31383324120101,36.08401040451776
120.31440348432511,36.083861214204944
120.31342406253805,36.08419829058372
120.31343031881764,36.08416843720892
120.31343068173413,36.08428585482111
120.31335754345504,36.084298092704366
120.3134263570502,36.08415911164874
120.3134744446337,36.08440663797025
120.31328645918884,36.08431935160027
120.31343722060197,36.08423986961555
120.31344567170942,36.08425506193886
120.31335935379633,36.08426939048982
120.31514804524977,36.08312144066935
120.31520467804374,36.08311852432868
120.31613359230063,36.08301840247884
120.31621556469206,36.08288053826096
120.31614873584935,36.08305142127072
120.3139926686217,36.08354729777106
120.31417888720554,36.08368086489586
120.31429162029156,36.0836953678543
120.31421709170615,36.083695382858714
120.31419834385984,36.083688406885926
120.31416558503832,36.0836838926559
120.31400565534037,36.08370943869268
120.3141964025635,36.083687382520175
120.31417402511588,36.083682556803254
120.31384243022056,36.083718317021834
120.3138434616115,36.08372757933611
120.31426885848734,36.08377946348591
120.31412470340797,36.08383016672497
120.31414257372884,36.0836818788917
120.3141313809811,36.0838356143714
120.3140458604437,36.0836796686026
120.31398928959239,36.08371942862717
120.31393164448836,36.08372918160104
120.31432427929357,36.08380175218542
120.31412053733835,36.08348784316528
120.31413721255828,36.08366441858739
120.31410165953045,36.08354731754257
120.31380546761827,36.08376653581671
120.31434075390293,36.08386060319606
120.31430044440269,36.08371154656118
120.31430865154833,36.08366270576007
120.31437594100358,36.083865659687454
120.31434964779075,36.083866388519965
120.31425653906982,36.08352120631842
120.31433247279331,36.083901786220174
120.31431910943732,36.08367514190433
120.3143846751251,36.08380602886046
120.31439363416071,36.083848358128044
120.31436000719037,36.08387178969201
120.31434838480756,36.083877135275436
120.31288650862138,36.08394437451221
120.31439535811975,36.08385991638522
120.31394370415155,36.08404533299111
120.31391411932495,36.084046000611
120.31440877378037,36.08388193200829
120.31411564747488,36.084057700342655
120.31339059287676,36.084224407642765
120.31339616485147,36.0842508848325
120.31440549195634,36.083867770311606
120.31343194368776,36.08424952737579
120.31506251441415,36.08304027849276
120.31301319854107,36.084240953533865
120.31506234210168,36.08304708449687
120.31345368883443,36.0843199042937
120.31325163509032,36.08446766211317
120.31327996536126,36.084298884795935
120.31328741327205,36.08432401806431
120.31334925880562,36.08425313723726
120.31323158205902,36.08419831761039
120.31317844807631,36.08419853723911
120.31507561362173,36.08308849566936
120.31612951440255,36.08303526122307
120.31408599805519,36.08356067163514
120.31414358512477,36.08356099996973
120.31402156644968,36.0835249309174
120.31424113152772,36.08370769304949
120.31406476166677,36.08367547191951
120.31399178510004,36.08369469890142
120.3143281504813,36.08352672241173
120.31416247012415,36.08383900733237
120.31396267353092,36.083716738228226
120.31423540315416,36.083703635966636
120.31414882357693,36.08383206011398
120.31398363864766,36.08368976042483
120.31385550481325,36.083725361058185
120.31412734375891,36.08368757458733
120.31417370777528,36.083841968684304
120.31415540051773,36.08385293671925
120.31412920949394,36.08371157814475
120.31408425729995,36.08371859427913
120.31431245754393,36.083699365224646
120.3139547145666,36.08373035771409
120.31409262420073,36.083518925115214
120.31430128118384,36.08369453587072
120.31437687918066,36.08376488049633
120.31430328757743,36.08365838152925
120.3142932241883,36.08363815076862
120.3137797974698,36.084093030139165
120.31444274472256,36.08460303207483
120.31438211950682,36.08461930818445
120.31393502443584,36.08404416474287
120.31441206586003,36.083903200630765
120.31440229479826,36.083841701327806
120.31447307531175,36.084354214784355
120.31507643336317,36.08304309606294
120.31437479901024,36.08416139083876
120.31342545225422,36.0842101744948
120.31342253653968,36.084195259334614
120.31505174920272,36.08303858638918
120.31347610352898,36.084417510112196
120.31329520733374,36.08436104285317
120.31334314747899,36.0842630547381
120.31319875089753,36.08419862575689
120.31508029066892,36.08308942631711
120.31395976304158,36.08353697397464
120.31411803522906,36.0835568894807
120.31403564585568,36.08357531649067
120.31422049896624,36.083694595633595
120.31400591077103,36.083540853834414
120.31424330498531,36.08371461241108
120.3140561962086,36.08370120554177
120.31425801492567,36.08372831858403
120.31425874897928,36.0837323895662
120.3140885575197,36.08371716479345
120.31397786457856,36.08371286502728
120.31392614120615,36.083704397142725
120.31392550010662,36.08371358730628
120.31404765901299,36.08367820555211
120.31380754998013,36.083724018645704
120.31408066922384,36.083529598872545
120.31406758100968,36.08381651584169
120.31397234193005,36.08369161720162
120.31411088934362,36.08369062791925
120.31396131655391,36.08369381523758
120.31411765568487,36.08367847792093
120.31406828304324,36.0838366827045
120.31405910171165,36.08382154217169
120.31405824185232,36.08372385196249
120.31399763336027,36.08368806905369
120.31400326652538,36.08368725523041
120.31388723280517,36.0839254669204
120.31416277213802,36.08355893474154
120.3139311685066,36.084048655307214
120.31381203692312,36.08379632128537
120.3141216756037,36.08405708982746
120.31440006958,36.083829450139255
120.314376867896,36.08371780397474
120.31380976317419,36.08410930010184
120.31438809404823,36.083730990173635
120.31344553901525,36.08430460349556
120.31438541004366,36.08415884840156
120.31347094409838,36.084397962486385
120.31342439147312,36.08416329128258
120.31520557902805,36.083116432021605
120.31624064736718,36.083067140379804
120.3161603693174,36.08296395454048
120.31619273339024,36.08307612036341
120.31614371965927,36.08299966939902
120.31410494211184,36.08355565377261
120.3141888329596,36.08354518100704
120.31408569526968,36.08356937734795
120.31410486741483,36.08382848160096
120.31402241029468,36.083550540035304
120.31401346199078,36.083551430833886
120.31390713876027,36.08370479016584
120.31393884841394,36.083720825928175
120.31377978915724,36.083728635398465
120.31377670117523,36.083738315627635
120.3140896480556,36.08382576787678
120.31406470374645,36.08366969714475
120.31410812199022,36.083844317580585
120.31409503801707,36.08384651867697
120.31407403527585,36.08443117831681
120.31419931757233,36.08354737049971
120.31418461233409,36.08354950504206
120.31416806955681,36.08355116435676
120.31416404556353,36.08354936331149
120.31398607908771,36.08372371586074
120.31382930563004,36.08374053409918
120.31380618727401,36.08375207233694
120.31436178093554,36.0838622403083
120.3143247730992,36.083762951225
120.31387731616095,36.08405632727
120.31428888406519,36.08365051505733
120.31428561511758,36.08372072911131
120.31288574944669,36.083942050926076
120.31415059138688,36.084050436982565
120.31414736828864,36.0844484888804
120.31380828927716,36.084092989217545
120.31438921195863,36.08378357734925
120.31428546389904,36.084620625523826
120.31437111204372,36.084167433564346
120.3143807546389,36.0837295819373
120.31437756245806,36.083733510422164
120.31388332996126,36.084298009157536
120.31343456643017,36.08426385394418
120.31343718686253,36.08428436325148
120.31338855650692,36.08429288670375
120.31346615888938,36.084380972817456
120.31345357619128,36.08430563878556
120.31335989494706,36.08444933596949
120.31343559339317,36.08422982971619
120.31314531877344,36.084484367236996
120.31300196481958,36.08423638879884
120.31521061084854,36.083120177674196
120.31630696560099,36.08307955785516
120.31618948147953,36.08292529557319
120.31626105117874,36.08307880789727
120.31617777894901,36.08294757000868
120.31409894213272,36.08372536595628
120.31387623068854,36.083712321718686
120.31387595519324,36.08372159000132
120.3137271683947,36.083737115210795
120.3142836599076,36.08354051612246
120.31423371139037,36.0837017010466
120.31417825851493,36.083657799421154
120.31409869924154,36.08372515006164
120.31445307575792,36.084603030835154
120.31393516169952,36.08369808498476
120.31379513892655,36.08374787296315
120.3143661536921,36.08376605170575
120.31424162122477,36.08352795208591
120.31389223190887,36.08405134144209
120.31381103129493,36.0837931406927
120.31274361472242,36.083884855210485
120.31432998822726,36.08390849622226
120.31430016193453,36.08363864029569
120.3142924441876,36.084619062196204
120.31455985729036,36.08458057827618
120.31440299792555,36.08460844048274
120.31337572590228,36.08429507017363
120.31346463459786,36.08437514390234
120.31334113843727,36.084453073984385
120.31343155808119,36.08422205728852
120.31336729552729,36.08424397938497
120.3129762466109,36.08423655413659
120.31318220107451,36.0841988789734
120.31314372303723,36.084199100720525
120.31511242911971,36.08310875489601
120.31620728465579,36.08290291208736
120.31635398622358,36.08309383698796
120.31618991228798,36.08293259778079
120.31406045723494,36.083549609114186
